"key","year","new students","delay","gim","gic","giu","rim","ric","riu","pim","pic","piu","lost"
"Mechanical Engineering",2009,168,9,"null","null","null","null","null","null","null","null","null","null"
"Mechanical Engineering",2009,168,10,"null","null","null","null","null","null","null","null","null","null"
"Mechanical Engineering",2010,144,1,0,0,0,90,95,115,90,95,115,29
"Mechanical Engineering",2010,144,2,0,0,0,61,75,100,61,75,100,44
"Mechanical Engineering",2010,144,3,"null","null","null","null","null","null","null","null","null","null"
"Mechanical Engineering",2010,144,4,"null","null","null","null","null","null","null","null","null","null"
"Mechanical Engineering",2010,144,5,"null","null","null","null","null","null","null","null","null","null"
"Mechanical Engineering",2010,144,6,"null","null","null","null","null","null","null","null","null","null"
"Mechanical Engineering",2010,144,7,"null","null","null","null","null","null","null","null","null","null"
"Mechanical Engineering",2010,144,8,"null","null","null","null","null","null","null","null","null","null"
"Mechanical Engineering",2010,144,9,"null","null","null","null","null","null","null","null","null","null"
"Mechanical Engineering",2010,144,10,"null","null","null","null","null","null","null","null","null","null"
"Mechanical Engineering",2011,145,1,0,0,0,93,100,113,93,100,113,32
"Mechanical Engineering",2011,145,2,"null","null","null","null","null","null","null","null","null","null"
"Mechanical Engineering",2011,145,3,"null","null","null","null","null","null","null","null","null","null"
"Mechanical Engineering",2011,145,4,"null","null","null","null","null","null","null","null","null","null"
"Mechanical Engineering",2011,145,5,"null","null","null","null","null","null","null","null","null","null"
"Mechanical Engineering",2011,145,6,"null","null","null","null","null","null","null","null","null","null"
"Mechanical Engineering",2011,145,7,"null","null","null","null","null","null","null","null","null","null"
"Mechanical Engineering",2011,145,8,"null","null","null","null","null","null","null","null","null","null"
"Mechanical Engineering",2011,145,9,"null","null","null","null","null","null","null","null","null","null"
"Mechanical Engineering",2011,145,10,"null","null","null","null","null","null","null","null","null","null"
"Civil Engineering Technology",2006,19,1,0,0,0,12,14,15,12,14,15,4
"Civil Engineering Technology",2006,19,2,0,0,0,11,13,14,11,13,14,5
"Civil Engineering Technology",2006,19,3,0,0,0,11,13,14,11,13,14,5
"Civil Engineering Technology",2006,19,4,3,5,6,8,8,8,11,13,14,5
"Civil Engineering Technology",2006,19,5,10,12,13,0,0,0,10,12,13,6
"Civil Engineering Technology",2006,19,6,10,12,13,0,0,0,10,12,13,6
"Civil Engineering Technology",2006,19,7,"null","null","null","null","null","null","null","null","null","null"
"Civil Engineering Technology",2006,19,8,"null","null","null","null","null","null","null","null","null","null"
"Civil Engineering Technology",2006,19,9,"null","null","null","null","null","null","null","null","null","null"
"Civil Engineering Technology",2006,19,10,"null","null","null","null","null","null","null","null","null","null"
"Civil Engineering Technology",2007,14,1,0,0,0,7,10,10,7,10,10,4
"Civil Engineering Technology",2007,14,2,0,0,0,5,9,10,5,9,10,4
"Civil Engineering Technology",2007,14,3,0,0,0,5,9,10,5,9,10,4
"Civil Engineering Technology",2007,14,4,3,4,4,1,5,6,4,9,10,4
"Civil Engineering Technology",2007,14,5,4,6,7,0,0,0,4,6,7,7
"Civil Engineering Technology",2007,14,6,"null","null","null","null","null","null","null","null","null","null"
"Civil Engineering Technology",2007,14,7,"null","null","null","null","null","null","null","null","null","null"
"Civil Engineering Technology",2007,14,8,"null","null","null","null","null","null","null","null","null","null"
"Civil Engineering Technology",2007,14,9,"null","null","null","null","null","null","null","null","null","null"
"Civil Engineering Technology",2007,14,10,"null","null","null","null","null","null","null","null","null","null"
"Civil Engineering Technology",2008,12,1,0,0,0,7,9,9,7,9,9,3
"Civil Engineering Technology",2008,12,2,0,0,0,4,7,7,4,7,7,5
"Civil Engineering Technology",2008,12,3,0,0,0,4,7,7,4,7,7,5
"Civil Engineering Technology",2008,12,4,3,4,4,1,3,3,4,7,7,5
"Civil Engineering Technology",2008,12,5,"null","null","null","null","null","null","null","null","null","null"
"Civil Engineering Technology",2008,12,6,"null","null","null","null","null","null","null","null","null","null"
"Civil Engineering Technology",2008,12,7,"null","null","null","null","null","null","null","null","null","null"
"Civil Engineering Technology",2008,12,8,"null","null","null","null","null","null","null","null","null","null"
"Civil Engineering Technology",2008,12,9,"null","null","null","null","null","null","null","null","null","null"
"Civil Engineering Technology",2008,12,10,"null","null","null","null","null","null","null","null","null","null"
"Civil Engineering Technology",2009,7,1,0,0,0,4,5,5,4,5,5,2
"Civil Engineering Technology",2009,7,2,0,0,0,4,4,4,4,4,4,3
"Civil Engineering Technology",2009,7,3,0,0,0,4,4,4,4,4,4,3
"Civil Engineering Technology",2009,7,4,"null","null","null","null","null","null","null","null","null","null"
"Civil Engineering Technology",2009,7,5,"null","null","null","null","null","null","null","null","null","null"
"Civil Engineering Technology",2009,7,6,"null","null","null","null","null","null","null","null","null","null"
"Civil Engineering Technology",2009,7,7,"null","null","null","null","null","null","null","null","null","null"
"Civil Engineering Technology",2009,7,8,"null","null","null","null","null","null","null","null","null","null"
"Civil Engineering Technology",2009,7,9,"null","null","null","null","null","null","null","null","null","null"
"Civil Engineering Technology",2009,7,10,"null","null","null","null","null","null","null","null","null","null"
"Civil Engineering Technology",2010,6,1,0,0,0,2,2,2,2,2,2,4
"Civil Engineering Technology",2010,6,2,0,0,0,2,2,2,2,2,2,4
"Civil Engineering Technology",2010,6,3,"null","null","null","null","null","null","null","null","null","null"
"Civil Engineering Technology",2010,6,4,"null","null","null","null","null","null","null","null","null","null"
"Civil Engineering Technology",2010,6,5,"null","null","null","null","null","null","null","null","null","null"
"Civil Engineering Technology",2010,6,6,"null","null","null","null","null","null","null","null","null","null"
"Civil Engineering Technology",2010,6,7,"null","null","null","null","null","null","null","null","null","null"
"Civil Engineering Technology",2010,6,8,"null","null","null","null","null","null","null","null","null","null"
"Civil Engineering Technology",2010,6,9,"null","null","null","null","null","null","null","null","null","null"
"Civil Engineering Technology",2010,6,10,"null","null","null","null","null","null","null","null","null","null"
"Civil Engineering Technology",2011,8,1,0,0,0,5,5,7,5,5,7,1
"Civil Engineering Technology",2011,8,2,"null","null","null","null","null","null","null","null","null","null"
"Civil Engineering Technology",2011,8,3,"null","null","null","null","null","null","null","null","null","null"
"Civil Engineering Technology",2011,8,4,"null","null","null","null","null","null","null","null","null","null"
"Civil Engineering Technology",2011,8,5,"null","null","null","null","null","null","null","null","null","null"
"Civil Engineering Technology",2011,8,6,"null","null","null","null","null","null","null","null","null","null"
"Civil Engineering Technology",2011,8,7,"null","null","null","null","null","null","null","null","null","null"
"Civil Engineering Technology",2011,8,8,"null","null","null","null","null","null","null","null","null","null"
"Civil Engineering Technology",2011,8,9,"null","null","null","null","null","null","null","null","null","null"
"Civil Engineering Technology",2011,8,10,"null","null","null","null","null","null","null","null","null","null"
"Electrical Engineering Tech",2004,12,1,0,0,0,8,8,10,8,8,10,2
"Electrical Engineering Tech",2004,12,2,0,0,0,6,7,9,6,7,9,3
"Electrical Engineering Tech",2004,12,3,0,0,0,5,6,8,5,6,8,4
"Electrical Engineering Tech",2004,12,4,3,3,3,2,3,5,5,6,8,4
"Electrical Engineering Tech",2004,12,5,4,5,6,1,1,3,5,6,9,3
"Electrical Engineering Tech",2004,12,6,4,5,7,1,1,1,5,6,8,4
"Electrical Engineering Tech",2004,12,7,5,6,8,0,0,0,5,6,8,4
"Electrical Engineering Tech",2004,12,8,5,6,8,0,0,0,5,6,8,4
"Electrical Engineering Tech",2004,12,9,"null","null","null","null","null","null","null","null","null","null"
"Electrical Engineering Tech",2004,12,10,"null","null","null","null","null","null","null","null","null","null"
"Electrical Engineering Tech",2005,20,1,0,0,0,11,12,15,11,12,15,5
"Electrical Engineering Tech",2005,20,2,0,0,0,9,11,14,9,11,14,6
"Electrical Engineering Tech",2005,20,3,0,0,0,10,11,15,10,11,15,5
"Electrical Engineering Tech",2005,20,4,4,4,4,6,7,9,10,11,13,7
"Electrical Engineering Tech",2005,20,5,6,8,11,4,4,5,10,12,16,4
"Electrical Engineering Tech",2005,20,6,9,11,15,1,1,1,10,12,16,4
"Electrical Engineering Tech",2005,20,7,9,11,15,1,1,1,10,12,16,4
"Electrical Engineering Tech",2005,20,8,"null","null","null","null","null","null","null","null","null","null"
"Electrical Engineering Tech",2005,20,9,"null","null","null","null","null","null","null","null","null","null"
"Electrical Engineering Tech",2005,20,10,"null","null","null","null","null","null","null","null","null","null"
"Electrical Engineering Tech",2006,17,1,0,0,0,10,10,15,10,10,15,2
"Electrical Engineering Tech",2006,17,2,0,0,0,10,11,14,10,11,14,3
"Electrical Engineering Tech",2006,17,3,0,0,0,8,10,13,8,10,13,4
"Electrical Engineering Tech",2006,17,4,5,6,7,3,4,6,8,10,13,4
"Electrical Engineering Tech",2006,17,5,8,9,10,0,1,3,8,10,13,4
"Electrical Engineering Tech",2006,17,6,8,10,12,0,0,1,8,10,13,4
"Electrical Engineering Tech",2006,17,7,"null","null","null","null","null","null","null","null","null","null"
"Electrical Engineering Tech",2006,17,8,"null","null","null","null","null","null","null","null","null","null"
"Electrical Engineering Tech",2006,17,9,"null","null","null","null","null","null","null","null","null","null"
"Electrical Engineering Tech",2006,17,10,"null","null","null","null","null","null","null","null","null","null"
"Electrical Engineering Tech",2007,10,1,0,0,0,5,6,7,5,6,7,3
"Electrical Engineering Tech",2007,10,2,0,0,0,5,5,7,5,5,7,3
"Electrical Engineering Tech",2007,10,3,0,0,0,5,5,7,5,5,7,3
"Electrical Engineering Tech",2007,10,4,2,2,2,2,2,4,4,4,6,4
"Electrical Engineering Tech",2007,10,5,3,3,4,0,0,1,3,3,5,5
"Electrical Engineering Tech",2007,10,6,"null","null","null","null","null","null","null","null","null","null"
"Electrical Engineering Tech",2007,10,7,"null","null","null","null","null","null","null","null","null","null"
"Electrical Engineering Tech",2007,10,8,"null","null","null","null","null","null","null","null","null","null"
"Electrical Engineering Tech",2007,10,9,"null","null","null","null","null","null","null","null","null","null"
"Electrical Engineering Tech",2007,10,10,"null","null","null","null","null","null","null","null","null","null"
"Electrical Engineering Tech",2008,2,1,0,0,0,1,1,1,1,1,1,1
"Electrical Engineering Tech",2008,2,2,0,0,0,1,1,1,1,1,1,1
"Electrical Engineering Tech",2008,2,3,0,0,0,1,1,1,1,1,1,1
"Electrical Engineering Tech",2008,2,4,0,0,0,1,1,1,1,1,1,1
"Electrical Engineering Tech",2008,2,5,"null","null","null","null","null","null","null","null","null","null"
"Electrical Engineering Tech",2008,2,6,"null","null","null","null","null","null","null","null","null","null"
"Electrical Engineering Tech",2008,2,7,"null","null","null","null","null","null","null","null","null","null"
"Electrical Engineering Tech",2008,2,8,"null","null","null","null","null","null","null","null","null","null"
"Electrical Engineering Tech",2008,2,9,"null","null","null","null","null","null","null","null","null","null"
"Electrical Engineering Tech",2008,2,10,"null","null","null","null","null","null","null","null","null","null"
"Electrical Engineering Tech",2009,9,1,0,0,0,6,6,7,6,6,7,2
"Electrical Engineering Tech",2009,9,2,0,0,0,3,6,7,3,6,7,2
"Electrical Engineering Tech",2009,9,3,0,0,0,2,3,5,2,3,5,4
"Electrical Engineering Tech",2009,9,4,"null","null","null","null","null","null","null","null","null","null"
"Electrical Engineering Tech",2009,9,5,"null","null","null","null","null","null","null","null","null","null"
"Electrical Engineering Tech",2009,9,6,"null","null","null","null","null","null","null","null","null","null"
"Electrical Engineering Tech",2009,9,7,"null","null","null","null","null","null","null","null","null","null"
"Electrical Engineering Tech",2009,9,8,"null","null","null","null","null","null","null","null","null","null"
"Electrical Engineering Tech",2009,9,9,"null","null","null","null","null","null","null","null","null","null"
"Electrical Engineering Tech",2009,9,10,"null","null","null","null","null","null","null","null","null","null"
"Electrical Engineering Tech",2010,6,1,0,0,0,2,2,4,2,2,4,2
"Electrical Engineering Tech",2010,6,2,0,0,0,2,2,5,2,2,5,1
"Electrical Engineering Tech",2010,6,3,"null","null","null","null","null","null","null","null","null","null"
"Electrical Engineering Tech",2010,6,4,"null","null","null","null","null","null","null","null","null","null"
"Electrical Engineering Tech",2010,6,5,"null","null","null","null","null","null","null","null","null","null"
"Electrical Engineering Tech",2010,6,6,"null","null","null","null","null","null","null","null","null","null"
"Electrical Engineering Tech",2010,6,7,"null","null","null","null","null","null","null","null","null","null"
"Electrical Engineering Tech",2010,6,8,"null","null","null","null","null","null","null","null","null","null"
"Electrical Engineering Tech",2010,6,9,"null","null","null","null","null","null","null","null","null","null"
"Electrical Engineering Tech",2010,6,10,"null","null","null","null","null","null","null","null","null","null"
"Electrical Engineering Tech",2011,5,1,0,0,0,1,1,4,1,1,4,1
"Electrical Engineering Tech",2011,5,2,"null","null","null","null","null","null","null","null","null","null"
"Electrical Engineering Tech",2011,5,3,"null","null","null","null","null","null","null","null","null","null"
"Electrical Engineering Tech",2011,5,4,"null","null","null","null","null","null","null","null","null","null"
"Electrical Engineering Tech",2011,5,5,"null","null","null","null","null","null","null","null","null","null"
"Electrical Engineering Tech",2011,5,6,"null","null","null","null","null","null","null","null","null","null"
"Electrical Engineering Tech",2011,5,7,"null","null","null","null","null","null","null","null","null","null"
"Electrical Engineering Tech",2011,5,8,"null","null","null","null","null","null","null","null","null","null"
"Electrical Engineering Tech",2011,5,9,"null","null","null","null","null","null","null","null","null","null"
"Electrical Engineering Tech",2011,5,10,"null","null","null","null","null","null","null","null","null","null"
"Fire Safety Engineering Tech",2004,7,1,0,0,0,7,7,7,7,7,7,0
"Fire Safety Engineering Tech",2004,7,2,0,0,0,6,6,7,6,6,7,0
"Fire Safety Engineering Tech",2004,7,3,0,0,0,6,6,7,6,6,7,0
"Fire Safety Engineering Tech",2004,7,4,4,4,4,2,2,2,6,6,6,1
"Fire Safety Engineering Tech",2004,7,5,5,5,5,1,1,1,6,6,6,1
"Fire Safety Engineering Tech",2004,7,6,5,5,5,1,1,1,6,6,6,1
"Fire Safety Engineering Tech",2004,7,7,5,5,5,1,1,1,6,6,6,1
"Fire Safety Engineering Tech",2004,7,8,6,6,6,1,1,1,7,7,7,0
"Fire Safety Engineering Tech",2004,7,9,"null","null","null","null","null","null","null","null","null","null"
"Fire Safety Engineering Tech",2004,7,10,"null","null","null","null","null","null","null","null","null","null"
"Fire Safety Engineering Tech",2005,19,1,0,0,0,14,14,15,14,14,15,4
"Fire Safety Engineering Tech",2005,19,2,0,0,0,12,12,12,12,12,12,7
"Fire Safety Engineering Tech",2005,19,3,0,0,0,13,13,14,13,13,14,5
"Fire Safety Engineering Tech",2005,19,4,5,5,5,8,8,8,13,13,13,6
"Fire Safety Engineering Tech",2005,19,5,12,12,12,1,1,1,13,13,13,6
"Fire Safety Engineering Tech",2005,19,6,12,12,12,1,1,1,13,13,13,6
"Fire Safety Engineering Tech",2005,19,7,"null","null","null","null","null","null","null","null","null","null"
"Fire Safety Engineering Tech",2005,19,8,"null","null","null","null","null","null","null","null","null","null"
"Fire Safety Engineering Tech",2005,19,9,"null","null","null","null","null","null","null","null","null","null"
"Fire Safety Engineering Tech",2005,19,10,"null","null","null","null","null","null","null","null","null","null"
"Fire Safety Engineering Tech",2006,7,1,0,0,0,4,4,5,4,4,5,2
"Fire Safety Engineering Tech",2006,7,2,0,0,0,3,4,5,3,4,5,2
"Fire Safety Engineering Tech",2006,7,3,0,0,0,3,4,5,3,4,5,2
"Fire Safety Engineering Tech",2006,7,4,2,2,2,1,2,2,3,4,4,3
"Fire Safety Engineering Tech",2006,7,5,3,4,4,0,0,0,3,4,4,3
"Fire Safety Engineering Tech",2006,7,6,3,4,4,0,0,0,3,4,4,3
"Fire Safety Engineering Tech",2006,7,7,"null","null","null","null","null","null","null","null","null","null"
"Fire Safety Engineering Tech",2006,7,8,"null","null","null","null","null","null","null","null","null","null"
"Fire Safety Engineering Tech",2006,7,9,"null","null","null","null","null","null","null","null","null","null"
"Fire Safety Engineering Tech",2006,7,10,"null","null","null","null","null","null","null","null","null","null"
"Fire Safety Engineering Tech",2007,10,1,0,0,0,8,8,8,8,8,8,2
"Fire Safety Engineering Tech",2007,10,2,0,0,0,6,6,6,6,6,6,4
"Fire Safety Engineering Tech",2007,10,3,0,0,0,5,5,5,5,5,5,5
"Fire Safety Engineering Tech",2007,10,4,1,1,1,3,3,3,4,4,4,6
"Fire Safety Engineering Tech",2007,10,5,4,4,4,0,0,0,4,4,4,6
"Fire Safety Engineering Tech",2007,10,6,"null","null","null","null","null","null","null","null","null","null"
"Fire Safety Engineering Tech",2007,10,7,"null","null","null","null","null","null","null","null","null","null"
"Fire Safety Engineering Tech",2007,10,8,"null","null","null","null","null","null","null","null","null","null"
"Fire Safety Engineering Tech",2007,10,9,"null","null","null","null","null","null","null","null","null","null"
"Fire Safety Engineering Tech",2007,10,10,"null","null","null","null","null","null","null","null","null","null"
"Fire Safety Engineering Tech",2008,13,1,0,0,0,9,9,9,9,9,9,4
"Fire Safety Engineering Tech",2008,13,2,0,0,0,9,9,9,9,9,9,4
"Fire Safety Engineering Tech",2008,13,3,0,0,0,10,10,10,10,10,10,3
"Fire Safety Engineering Tech",2008,13,4,2,2,2,6,6,6,8,8,8,5
"Fire Safety Engineering Tech",2008,13,5,"null","null","null","null","null","null","null","null","null","null"
"Fire Safety Engineering Tech",2008,13,6,"null","null","null","null","null","null","null","null","null","null"
"Fire Safety Engineering Tech",2008,13,7,"null","null","null","null","null","null","null","null","null","null"
"Fire Safety Engineering Tech",2008,13,8,"null","null","null","null","null","null","null","null","null","null"
"Fire Safety Engineering Tech",2008,13,9,"null","null","null","null","null","null","null","null","null","null"
"Fire Safety Engineering Tech",2008,13,10,"null","null","null","null","null","null","null","null","null","null"
"Fire Safety Engineering Tech",2009,11,1,0,0,0,10,10,11,10,10,11,0
"Fire Safety Engineering Tech",2009,11,2,0,0,0,9,9,10,9,9,10,1
"Fire Safety Engineering Tech",2009,11,3,0,0,0,10,10,11,10,10,11,0
"Fire Safety Engineering Tech",2009,11,4,"null","null","null","null","null","null","null","null","null","null"
"Fire Safety Engineering Tech",2009,11,5,"null","null","null","null","null","null","null","null","null","null"
"Fire Safety Engineering Tech",2009,11,6,"null","null","null","null","null","null","null","null","null","null"
"Fire Safety Engineering Tech",2009,11,7,"null","null","null","null","null","null","null","null","null","null"
"Fire Safety Engineering Tech",2009,11,8,"null","null","null","null","null","null","null","null","null","null"
"Fire Safety Engineering Tech",2009,11,9,"null","null","null","null","null","null","null","null","null","null"
"Fire Safety Engineering Tech",2009,11,10,"null","null","null","null","null","null","null","null","null","null"
"Fire Safety Engineering Tech",2010,7,1,0,0,0,4,4,5,4,4,5,2
"Fire Safety Engineering Tech",2010,7,2,0,0,0,4,4,5,4,4,5,2
"Fire Safety Engineering Tech",2010,7,3,"null","null","null","null","null","null","null","null","null","null"
"Fire Safety Engineering Tech",2010,7,4,"null","null","null","null","null","null","null","null","null","null"
"Fire Safety Engineering Tech",2010,7,5,"null","null","null","null","null","null","null","null","null","null"
"Fire Safety Engineering Tech",2010,7,6,"null","null","null","null","null","null","null","null","null","null"
"Fire Safety Engineering Tech",2010,7,7,"null","null","null","null","null","null","null","null","null","null"
"Fire Safety Engineering Tech",2010,7,8,"null","null","null","null","null","null","null","null","null","null"
"Fire Safety Engineering Tech",2010,7,9,"null","null","null","null","null","null","null","null","null","null"
"Fire Safety Engineering Tech",2010,7,10,"null","null","null","null","null","null","null","null","null","null"
"Fire Safety Engineering Tech",2011,7,1,0,0,0,5,5,5,5,5,5,2
"Fire Safety Engineering Tech",2011,7,2,"null","null","null","null","null","null","null","null","null","null"
"Fire Safety Engineering Tech",2011,7,3,"null","null","null","null","null","null","null","null","null","null"
"Fire Safety Engineering Tech",2011,7,4,"null","null","null","null","null","null","null","null","null","null"
"Fire Safety Engineering Tech",2011,7,5,"null","null","null","null","null","null","null","null","null","null"
"Fire Safety Engineering Tech",2011,7,6,"null","null","null","null","null","null","null","null","null","null"
"Fire Safety Engineering Tech",2011,7,7,"null","null","null","null","null","null","null","null","null","null"
"Fire Safety Engineering Tech",2011,7,8,"null","null","null","null","null","null","null","null","null","null"
"Fire Safety Engineering Tech",2011,7,9,"null","null","null","null","null","null","null","null","null","null"
"Fire Safety Engineering Tech",2011,7,10,"null","null","null","null","null","null","null","null","null","null"
"Mechanical Engineering Tech",2004,18,1,0,0,0,11,12,13,11,12,13,5
"Mechanical Engineering Tech",2004,18,2,0,0,0,8,10,12,8,10,12,6
"Mechanical Engineering Tech",2004,18,3,0,0,0,7,9,10,7,9,10,8
"Mechanical Engineering Tech",2004,18,4,1,1,1,6,8,10,7,9,11,7
"Mechanical Engineering Tech",2004,18,5,6,7,8,2,2,2,8,9,10,8
"Mechanical Engineering Tech",2004,18,6,7,8,9,1,2,2,8,10,11,7
"Mechanical Engineering Tech",2004,18,7,7,8,9,1,2,2,8,10,11,7
"Mechanical Engineering Tech",2004,18,8,8,9,10,0,1,1,8,10,11,7
"Mechanical Engineering Tech",2004,18,9,"null","null","null","null","null","null","null","null","null","null"
"Mechanical Engineering Tech",2004,18,10,"null","null","null","null","null","null","null","null","null","null"
"Mechanical Engineering Tech",2005,27,1,0,0,0,18,18,19,18,18,19,8
"Mechanical Engineering Tech",2005,27,2,0,0,0,16,16,19,16,16,19,8
"Mechanical Engineering Tech",2005,27,3,0,0,0,12,14,18,12,14,18,9
"Mechanical Engineering Tech",2005,27,4,6,6,7,2,4,6,8,10,13,14
"Mechanical Engineering Tech",2005,27,5,7,8,11,2,3,4,9,11,15,12
"Mechanical Engineering Tech",2005,27,6,8,10,14,1,1,1,9,11,15,12
"Mechanical Engineering Tech",2005,27,7,8,10,14,1,1,4,9,11,18,9
"Mechanical Engineering Tech",2005,27,8,"null","null","null","null","null","null","null","null","null","null"
"Mechanical Engineering Tech",2005,27,9,"null","null","null","null","null","null","null","null","null","null"
"Mechanical Engineering Tech",2005,27,10,"null","null","null","null","null","null","null","null","null","null"
"Mechanical Engineering Tech",2006,24,1,0,0,0,17,17,21,17,17,21,3
"Mechanical Engineering Tech",2006,24,2,0,0,0,15,16,19,15,16,19,5
"Mechanical Engineering Tech",2006,24,3,0,0,0,13,15,18,13,15,18,6
"Mechanical Engineering Tech",2006,24,4,5,5,6,6,8,10,11,13,16,8
"Mechanical Engineering Tech",2006,24,5,12,13,16,1,2,3,13,15,19,5
"Mechanical Engineering Tech",2006,24,6,13,15,18,0,0,0,13,15,18,6
"Mechanical Engineering Tech",2006,24,7,"null","null","null","null","null","null","null","null","null","null"
"Mechanical Engineering Tech",2006,24,8,"null","null","null","null","null","null","null","null","null","null"
"Mechanical Engineering Tech",2006,24,9,"null","null","null","null","null","null","null","null","null","null"
"Mechanical Engineering Tech",2006,24,10,"null","null","null","null","null","null","null","null","null","null"
"Mechanical Engineering Tech",2007,22,1,0,0,0,16,17,18,16,17,18,4
"Mechanical Engineering Tech",2007,22,2,0,0,0,15,16,16,15,16,16,6
"Mechanical Engineering Tech",2007,22,3,0,0,0,14,16,17,14,16,17,5
"Mechanical Engineering Tech",2007,22,4,10,10,11,5,7,7,15,17,18,4
"Mechanical Engineering Tech",2007,22,5,10,10,11,4,6,6,14,16,17,5
"Mechanical Engineering Tech",2007,22,6,"null","null","null","null","null","null","null","null","null","null"
"Mechanical Engineering Tech",2007,22,7,"null","null","null","null","null","null","null","null","null","null"
"Mechanical Engineering Tech",2007,22,8,"null","null","null","null","null","null","null","null","null","null"
"Mechanical Engineering Tech",2007,22,9,"null","null","null","null","null","null","null","null","null","null"
"Mechanical Engineering Tech",2007,22,10,"null","null","null","null","null","null","null","null","null","null"
"Mechanical Engineering Tech",2008,10,1,0,0,0,6,6,6,6,6,6,4
"Mechanical Engineering Tech",2008,10,2,0,0,0,5,6,6,5,6,6,4
"Mechanical Engineering Tech",2008,10,3,0,0,0,4,5,6,4,5,6,4
"Mechanical Engineering Tech",2008,10,4,1,1,1,2,3,4,3,4,5,5
"Mechanical Engineering Tech",2008,10,5,"null","null","null","null","null","null","null","null","null","null"
"Mechanical Engineering Tech",2008,10,6,"null","null","null","null","null","null","null","null","null","null"
"Mechanical Engineering Tech",2008,10,7,"null","null","null","null","null","null","null","null","null","null"
"Mechanical Engineering Tech",2008,10,8,"null","null","null","null","null","null","null","null","null","null"
"Mechanical Engineering Tech",2008,10,9,"null","null","null","null","null","null","null","null","null","null"
"Mechanical Engineering Tech",2008,10,10,"null","null","null","null","null","null","null","null","null","null"
"Mechanical Engineering Tech",2009,15,1,0,0,0,5,5,8,5,5,8,7
"Mechanical Engineering Tech",2009,15,2,0,0,0,4,4,7,4,4,7,8
"Mechanical Engineering Tech",2009,15,3,0,0,0,3,3,5,3,3,5,10
"Mechanical Engineering Tech",2009,15,4,"null","null","null","null","null","null","null","null","null","null"
"Mechanical Engineering Tech",2009,15,5,"null","null","null","null","null","null","null","null","null","null"
"Mechanical Engineering Tech",2009,15,6,"null","null","null","null","null","null","null","null","null","null"
"Mechanical Engineering Tech",2009,15,7,"null","null","null","null","null","null","null","null","null","null"
"Mechanical Engineering Tech",2009,15,8,"null","null","null","null","null","null","null","null","null","null"
"Mechanical Engineering Tech",2009,15,9,"null","null","null","null","null","null","null","null","null","null"
"Mechanical Engineering Tech",2009,15,10,"null","null","null","null","null","null","null","null","null","null"
"Mechanical Engineering Tech",2010,10,1,0,0,0,5,5,9,5,5,9,1
"Mechanical Engineering Tech",2010,10,2,0,0,0,6,6,7,6,6,7,3
"Mechanical Engineering Tech",2010,10,3,"null","null","null","null","null","null","null","null","null","null"
"Mechanical Engineering Tech",2010,10,4,"null","null","null","null","null","null","null","null","null","null"
"Mechanical Engineering Tech",2010,10,5,"null","null","null","null","null","null","null","null","null","null"
"Mechanical Engineering Tech",2010,10,6,"null","null","null","null","null","null","null","null","null","null"
"Mechanical Engineering Tech",2010,10,7,"null","null","null","null","null","null","null","null","null","null"
"Mechanical Engineering Tech",2010,10,8,"null","null","null","null","null","null","null","null","null","null"
"Mechanical Engineering Tech",2010,10,9,"null","null","null","null","null","null","null","null","null","null"
"Mechanical Engineering Tech",2010,10,10,"null","null","null","null","null","null","null","null","null","null"
"Mechanical Engineering Tech",2011,11,1,0,0,0,7,8,9,7,8,9,2
"Mechanical Engineering Tech",2011,11,2,"null","null","null","null","null","null","null","null","null","null"
"Mechanical Engineering Tech",2011,11,3,"null","null","null","null","null","null","null","null","null","null"
"Mechanical Engineering Tech",2011,11,4,"null","null","null","null","null","null","null","null","null","null"
"Mechanical Engineering Tech",2011,11,5,"null","null","null","null","null","null","null","null","null","null"
"Mechanical Engineering Tech",2011,11,6,"null","null","null","null","null","null","null","null","null","null"
"Mechanical Engineering Tech",2011,11,7,"null","null","null","null","null","null","null","null","null","null"
"Mechanical Engineering Tech",2011,11,8,"null","null","null","null","null","null","null","null","null","null"
"Mechanical Engineering Tech",2011,11,9,"null","null","null","null","null","null","null","null","null","null"
"Mechanical Engineering Tech",2011,11,10,"null","null","null","null","null","null","null","null","null","null"
"Construction Management",2006,5,1,0,0,0,3,3,4,3,3,4,1
"Construction Management",2006,5,2,0,0,0,2,2,3,2,2,3,2
"Construction Management",2006,5,3,0,0,0,2,2,3,2,2,3,2
"Construction Management",2006,5,4,1,1,1,1,1,2,2,2,3,2
"Construction Management",2006,5,5,1,1,2,1,1,1,2,2,3,2
"Construction Management",2006,5,6,1,1,2,1,1,1,2,2,3,2
"Construction Management",2006,5,7,"null","null","null","null","null","null","null","null","null","null"
"Construction Management",2006,5,8,"null","null","null","null","null","null","null","null","null","null"
"Construction Management",2006,5,9,"null","null","null","null","null","null","null","null","null","null"
"Construction Management",2006,5,10,"null","null","null","null","null","null","null","null","null","null"
"Construction Management",2007,22,1,0,0,0,15,15,17,15,15,17,5
"Construction Management",2007,22,2,0,0,0,12,14,15,12,14,15,7
"Construction Management",2007,22,3,0,0,0,12,14,16,12,14,16,6
"Construction Management",2007,22,4,7,7,7,5,7,9,12,14,16,6
"Construction Management",2007,22,5,11,11,12,1,3,4,12,14,16,6
"Construction Management",2007,22,6,"null","null","null","null","null","null","null","null","null","null"
