"key","year","new students","delay","gim","gic","giu","rim","ric","riu","pim","pic","piu","lost"
"College of Liberal Arts & Sciences",2000,160,8,-1,74,90,-1,2,2,-1,76,92,68
"College of Liberal Arts & Sciences",2000,160,9,-1,75,91,-1,2,2,-1,77,93,67
"College of Liberal Arts & Sciences",2000,160,10,-1,77,93,-1,0,0,-1,77,93,67
"College of Liberal Arts & Sciences",2001,167,1,-1,0,0,-1,129,133,-1,129,133,34
"College of Liberal Arts & Sciences",2001,167,2,-1,0,0,-1,99,112,-1,99,112,55
"College of Liberal Arts & Sciences",2001,167,3,-1,2,2,-1,92,104,-1,94,106,61
"College of Liberal Arts & Sciences",2001,167,4,-1,46,51,-1,41,46,-1,87,97,70
"College of Liberal Arts & Sciences",2001,167,5,-1,74,83,-1,14,17,-1,88,100,67
"College of Liberal Arts & Sciences",2001,167,6,-1,78,87,-1,5,8,-1,83,95,72
"College of Liberal Arts & Sciences",2001,167,7,-1,83,95,-1,1,3,-1,84,98,69
"College of Liberal Arts & Sciences",2001,167,8,-1,83,95,-1,1,3,-1,84,98,69
"College of Liberal Arts & Sciences",2001,167,9,-1,84,96,-1,0,2,-1,84,98,69
"College of Liberal Arts & Sciences",2001,167,10,-1,84,96,-1,0,2,-1,84,98,69
"College of Liberal Arts & Sciences",2002,181,1,-1,0,0,-1,138,150,-1,138,150,31
"College of Liberal Arts & Sciences",2002,181,2,-1,0,0,-1,108,125,-1,108,125,56
"College of Liberal Arts & Sciences",2002,181,3,-1,4,4,-1,99,113,-1,103,117,64
"College of Liberal Arts & Sciences",2002,181,4,-1,59,64,-1,41,52,-1,100,116,65
"College of Liberal Arts & Sciences",2002,181,5,-1,88,98,-1,8,14,-1,96,112,69
"College of Liberal Arts & Sciences",2002,181,6,-1,96,109,-1,8,10,-1,104,119,62
"College of Liberal Arts & Sciences",2002,181,7,-1,97,111,-1,4,6,-1,101,117,64
"College of Liberal Arts & Sciences",2002,181,8,-1,101,115,-1,2,3,-1,103,118,63
"College of Liberal Arts & Sciences",2002,181,9,-1,101,115,-1,1,2,-1,102,117,64
"College of Liberal Arts & Sciences",2002,181,10,-1,101,115,-1,1,2,-1,102,117,64
"College of Liberal Arts & Sciences",2003,188,1,-1,0,0,-1,144,154,-1,144,154,34
"College of Liberal Arts & Sciences",2003,188,2,-1,0,0,-1,114,129,-1,114,129,59
"College of Liberal Arts & Sciences",2003,188,3,-1,2,2,-1,106,123,-1,108,125,63
"College of Liberal Arts & Sciences",2003,188,4,-1,51,59,-1,47,59,-1,98,118,70
"College of Liberal Arts & Sciences",2003,188,5,-1,83,99,-1,12,15,-1,95,114,74
"College of Liberal Arts & Sciences",2003,188,6,-1,91,110,-1,5,6,-1,96,116,72
"College of Liberal Arts & Sciences",2003,188,7,-1,93,112,-1,3,4,-1,96,116,72
"College of Liberal Arts & Sciences",2003,188,8,-1,95,114,-1,2,2,-1,97,116,72
"College of Liberal Arts & Sciences",2003,188,9,-1,96,115,-1,2,2,-1,98,117,71
"College of Liberal Arts & Sciences",2003,188,10,-1,"null","null",-1,"null","null",-1,"null","null","null"
"College of Liberal Arts & Sciences",2004,246,1,-1,0,0,-1,183,197,-1,183,197,49
"College of Liberal Arts & Sciences",2004,246,2,-1,0,0,-1,145,169,-1,145,169,77
"College of Liberal Arts & Sciences",2004,246,3,-1,9,9,-1,120,144,-1,129,153,93
"College of Liberal Arts & Sciences",2004,246,4,-1,76,91,-1,49,63,-1,125,154,92
"College of Liberal Arts & Sciences",2004,246,5,-1,108,125,-1,19,26,-1,127,151,95
"College of Liberal Arts & Sciences",2004,246,6,-1,116,137,-1,9,11,-1,125,148,98
"College of Liberal Arts & Sciences",2004,246,7,-1,119,140,-1,6,8,-1,125,148,98
"College of Liberal Arts & Sciences",2004,246,8,-1,120,142,-1,5,6,-1,125,148,98
"College of Liberal Arts & Sciences",2004,246,9,-1,"null","null",-1,"null","null",-1,"null","null","null"
"College of Liberal Arts & Sciences",2004,246,10,0,"null","null",0,"null","null",0,"null","null","null"
"College of Liberal Arts & Sciences",2005,272,1,-1,0,0,-1,200,220,-1,200,220,52
"College of Liberal Arts & Sciences",2005,272,2,-1,0,1,-1,150,180,-1,150,181,91
"College of Liberal Arts & Sciences",2005,272,3,-1,8,9,-1,116,154,-1,124,163,109
"College of Liberal Arts & Sciences",2005,272,4,-1,70,85,-1,51,74,-1,121,159,113
"College of Liberal Arts & Sciences",2005,272,5,-1,103,128,-1,14,23,-1,117,151,121
"College of Liberal Arts & Sciences",2005,272,6,-1,113,142,-1,10,16,-1,123,158,114
"College of Liberal Arts & Sciences",2005,272,7,-1,87,111,-1,5,7,-1,92,118,154
"College of Liberal Arts & Sciences",2005,272,8,-1,"null","null",-1,"null","null",-1,"null","null","null"
"College of Liberal Arts & Sciences",2005,272,9,0,"null","null",0,"null","null",0,"null","null","null"
"College of Liberal Arts & Sciences",2005,272,10,1,"null","null",1,"null","null",1,"null","null","null"
"College of Liberal Arts & Sciences",2006,242,1,-1,0,0,-1,175,185,-1,175,185,57
"College of Liberal Arts & Sciences",2006,242,2,-1,0,0,-1,147,167,-1,147,167,75
"College of Liberal Arts & Sciences",2006,242,3,-1,1,2,-1,133,153,-1,134,155,87
"College of Liberal Arts & Sciences",2006,242,4,-1,69,77,-1,57,70,-1,126,147,95
"College of Liberal Arts & Sciences",2006,242,5,-1,107,122,-1,20,23,-1,127,145,97
"College of Liberal Arts & Sciences",2006,242,6,-1,118,133,-1,9,12,-1,127,145,97
"College of Liberal Arts & Sciences",2006,242,7,-1,"null","null",-1,"null","null",-1,"null","null","null"
"College of Liberal Arts & Sciences",2006,242,8,0,"null","null",0,"null","null",0,"null","null","null"
"College of Liberal Arts & Sciences",2006,242,9,1,"null","null",1,"null","null",1,"null","null","null"
"College of Liberal Arts & Sciences",2006,242,10,2,"null","null",2,"null","null",2,"null","null","null"
"College of Liberal Arts & Sciences",2007,232,1,-1,0,0,-1,164,193,-1,164,193,39
"College of Liberal Arts & Sciences",2007,232,2,-1,0,0,-1,119,149,-1,119,149,83
"College of Liberal Arts & Sciences",2007,232,3,-1,3,3,-1,103,139,-1,106,142,90
"College of Liberal Arts & Sciences",2007,232,4,-1,50,63,-1,46,68,-1,96,131,101
"College of Liberal Arts & Sciences",2007,232,5,-1,84,106,-1,12,21,-1,96,127,105
"College of Liberal Arts & Sciences",2007,232,6,-1,"null","null",-1,"null","null",-1,"null","null","null"
"College of Liberal Arts & Sciences",2007,232,7,0,"null","null",0,"null","null",0,"null","null","null"
"College of Liberal Arts & Sciences",2007,232,8,1,"null","null",1,"null","null",1,"null","null","null"
"College of Liberal Arts & Sciences",2007,232,9,2,"null","null",2,"null","null",2,"null","null","null"
"College of Liberal Arts & Sciences",2007,232,10,3,"null","null",3,"null","null",3,"null","null","null"
"College of Liberal Arts & Sciences",2008,269,1,-1,0,0,-1,193,211,-1,193,211,58
"College of Liberal Arts & Sciences",2008,269,2,-1,1,1,-1,156,186,-1,157,187,82
"College of Liberal Arts & Sciences",2008,269,3,-1,5,5,-1,144,174,-1,149,179,90
"College of Liberal Arts & Sciences",2008,269,4,-1,73,82,-1,72,88,-1,145,170,99
"College of Liberal Arts & Sciences",2008,269,5,-1,"null","null",-1,"null","null",-1,"null","null","null"
"College of Liberal Arts & Sciences",2008,269,6,0,"null","null",0,"null","null",0,"null","null","null"
"College of Liberal Arts & Sciences",2008,269,7,1,"null","null",1,"null","null",1,"null","null","null"
"College of Liberal Arts & Sciences",2008,269,8,2,"null","null",2,"null","null",2,"null","null","null"
"College of Liberal Arts & Sciences",2008,269,9,3,"null","null",3,"null","null",3,"null","null","null"
"College of Liberal Arts & Sciences",2008,269,10,4,"null","null",4,"null","null",4,"null","null","null"
"College of Liberal Arts & Sciences",2009,312,1,-1,0,0,-1,223,247,-1,223,247,65
"College of Liberal Arts & Sciences",2009,312,2,-1,0,0,-1,181,222,-1,181,222,90
"College of Liberal Arts & Sciences",2009,312,3,-1,9,10,-1,161,196,-1,170,206,106
"College of Liberal Arts & Sciences",2009,312,4,-1,"null","null",-1,"null","null",-1,"null","null","null"
"College of Liberal Arts & Sciences",2009,312,5,0,"null","null",0,"null","null",0,"null","null","null"
"College of Liberal Arts & Sciences",2009,312,6,1,"null","null",1,"null","null",1,"null","null","null"
"College of Liberal Arts & Sciences",2009,312,7,2,"null","null",2,"null","null",2,"null","null","null"
"College of Liberal Arts & Sciences",2009,312,8,3,"null","null",3,"null","null",3,"null","null","null"
"College of Liberal Arts & Sciences",2009,312,9,4,"null","null",4,"null","null",4,"null","null","null"
"College of Liberal Arts & Sciences",2009,312,10,5,"null","null",5,"null","null",5,"null","null","null"
"College of Liberal Arts & Sciences",2010,300,1,-1,0,0,-1,195,224,-1,195,224,76
"College of Liberal Arts & Sciences",2010,300,2,-1,0,0,-1,159,194,-1,159,194,106
"College of Liberal Arts & Sciences",2010,300,3,-1,"null","null",-1,"null","null",-1,"null","null","null"
"College of Liberal Arts & Sciences",2010,300,4,0,"null","null",0,"null","null",0,"null","null","null"
"College of Liberal Arts & Sciences",2010,300,5,1,"null","null",1,"null","null",1,"null","null","null"
"College of Liberal Arts & Sciences",2010,300,6,2,"null","null",2,"null","null",2,"null","null","null"
"College of Liberal Arts & Sciences",2010,300,7,3,"null","null",3,"null","null",3,"null","null","null"
"College of Liberal Arts & Sciences",2010,300,8,4,"null","null",4,"null","null",4,"null","null","null"
"College of Liberal Arts & Sciences",2010,300,9,5,"null","null",5,"null","null",5,"null","null","null"
"College of Liberal Arts & Sciences",2010,300,10,6,"null","null",6,"null","null",6,"null","null","null"
"College of Liberal Arts & Sciences",2011,334,1,-1,0,0,-1,239,265,-1,239,265,69
"College of Liberal Arts & Sciences",2011,334,2,-1,"null","null",-1,"null","null",-1,"null","null","null"
"College of Liberal Arts & Sciences",2011,334,3,0,"null","null",0,"null","null",0,"null","null","null"
"College of Liberal Arts & Sciences",2011,334,4,1,"null","null",1,"null","null",1,"null","null","null"
"College of Liberal Arts & Sciences",2011,334,5,2,"null","null",2,"null","null",2,"null","null","null"
"College of Liberal Arts & Sciences",2011,334,6,3,"null","null",3,"null","null",3,"null","null","null"
"College of Liberal Arts & Sciences",2011,334,7,4,"null","null",4,"null","null",4,"null","null","null"
"College of Liberal Arts & Sciences",2011,334,8,5,"null","null",5,"null","null",5,"null","null","null"
"College of Liberal Arts & Sciences",2011,334,9,6,"null","null",6,"null","null",6,"null","null","null"
"College of Liberal Arts & Sciences",2011,334,10,7,"null","null",7,"null","null",7,"null","null","null"
